,회사명,거래소코드,회계년도,단기차입금,유동성장기부채,사채,장기차입금,자본,부채,이자비용,세후타인자본비용
228,(주)디엔오토모티브,7340,2020/12,121971560.0,7498974.0,0.0,0.0,654677184.0,307077824.0,2862511.0,0.022109362737315966
229,(주)디엔오토모티브,7340,2021/12,393468486.0,6069637.0,0.0,0.0,713972881.0,770989552.0,4891145.0,0.012241998243556849
230,(주)디엔오토모티브,7340,2022/12,521110576.0,167555972.0,0.0,0.0,1131508560.0,3460082192.0,114446739.0,0.16618600007851694
231,(주)디엔오토모티브,7340,2023/12,542662849.0,183618688.0,0.0,0.0,1394417749.0,3172968753.0,142462887.0,0.19615380502230775
232,(주)마니커,27740,2020/12,37571000.0,30348495.0,0.0,0.0,71886482.0,120212238.0,4054182.0,0.059690991518709026
233,(주)마니커,27740,2021/12,59170000.0,4053760.0,0.0,0.0,47292991.0,149174030.0,3444999.0,0.0544889927457652
234,(주)마니커,27740,2022/12,37370000.0,20344178.0,0.0,0.0,48976892.0,125649245.0,2802944.0,0.04856595202655403
235,(주)마니커,27740,2023/12,41770000.0,4019160.0,0.0,0.0,45895286.0,114478213.0,2825843.0,0.06171423542165875
236,(주)모나리자,12690,2020/12,,,,,,,,
237,(주)모나리자,12690,2021/12,,,,,,,,
238,(주)모나리자,12690,2022/12,,,,,,,,
239,(주)모나리자,12690,2023/12,,,,,,,,
240,(주)모나미,5360,2020/12,29148720.0,13490101.0,0.0,0.0,89789337.0,105892494.0,3072750.0,0.07206460985401074
241,(주)모나미,5360,2021/12,27564186.0,9863144.0,0.0,0.0,104547411.0,97960469.0,2203923.0,0.05888539203838478
242,(주)모나미,5360,2022/12,39810312.0,27522914.0,0.0,0.0,106609399.0,111823225.0,3151050.0,0.04679784687577571
243,(주)모나미,5360,2023/12,53659873.0,17242564.0,0.0,0.0,98778064.0,97140753.0,5658401.0,0.07980545153899295
244,(주)모토닉,9680,2020/12,0.0,0.0,0.0,0.0,414634249.0,27803338.0,28442.0,inf
245,(주)모토닉,9680,2021/12,0.0,0.0,0.0,0.0,418819258.0,29163386.0,41479.0,inf
246,(주)모토닉,9680,2022/12,20000.0,0.0,0.0,0.0,430657381.0,33436780.0,49431.0,2.47155
247,(주)모토닉,9680,2023/12,0.0,0.0,0.0,0.0,447117300.0,33085143.0,27597.0,inf
248,(주)무학,33920,2020/12,0.0,12000000.0,0.0,0.0,524752157.0,74005602.0,782523.0,0.06521025
249,(주)무학,33920,2021/12,71000000.0,0.0,0.0,0.0,498540425.0,148103725.0,921035.0,0.012972323943661972
250,(주)무학,33920,2022/12,50000000.0,0.0,0.0,0.0,480560896.0,125178899.0,2261435.0,0.0452287
251,(주)무학,33920,2023/12,35000000.0,0.0,0.0,0.0,539638321.0,99689197.0,2653192.0,0.07580548571428572
252,(주)미래아이앤지,7120,2020/12,0.0,105904.0,0.0,0.0,89466729.0,2854065.0,14219.0,0.1342631062093972
253,(주)미래아이앤지,7120,2021/12,,,,,,,,
254,(주)미래아이앤지,7120,2022/12,0.0,1974847.0,0.0,0.0,69431663.0,28061180.0,1628681.0,0.8247124967149354
255,(주)미래아이앤지,7120,2023/12,,,,,,,,
256,(주)바이오노트,377740,2020/12,0.0,0.0,0.0,0.0,638695965.0,214744099.0,172628.0,inf
257,(주)바이오노트,377740,2021/12,0.0,0.0,0.0,0.0,1266407103.0,216929134.0,44249.0,inf
258,(주)바이오노트,377740,2022/12,0.0,0.0,0.0,0.0,1600152082.0,156849684.0,84440.0,inf
259,(주)바이오노트,377740,2023/12,0.0,0.0,0.0,0.0,1556575913.0,36266411.0,602824.0,inf
260,(주)백산,35150,2020/12,74566184.0,9419126.0,0.0,0.0,122432897.0,168664435.0,3494150.0,0.04160429960906258
261,(주)백산,35150,2021/12,80897721.0,1453661.0,0.0,0.0,147014617.0,183147957.0,2736934.0,0.033234827801675505
262,(주)백산,35150,2022/12,69112297.0,16595584.0,0.0,0.0,180157317.0,158716155.0,3423739.0,0.03994660654368529
263,(주)백산,35150,2023/12,71689596.0,1528604.0,0.0,0.0,208460062.0,143460405.0,4278341.0,0.05843275305866574
264,(주)벽산,7210,2020/12,58884125.0,8100000.0,0.0,0.0,291756781.0,172690898.0,2170805.0,0.03240775332961355
265,(주)벽산,7210,2021/12,63013235.0,7889280.0,0.0,0.0,290311546.0,215128919.0,1855997.0,0.026176744224094165
266,(주)벽산,7210,2022/12,81435038.0,6051780.0,0.0,0.0,302287717.0,299532317.0,3917313.0,0.04477603700251163
267,(주)벽산,7210,2023/12,70145113.0,237380.0,0.0,0.0,331255797.0,289171147.0,7562455.0,0.10744795584322368
268,(주)보락,2760,2020/12,,,,,,,,
269,(주)보락,2760,2021/12,,,,,,,,
270,(주)보락,2760,2022/12,,,,,,,,
271,(주)보락,2760,2023/12,,,,,,,,
272,(주)보령,3850,2020/12,10243685.0,10024840.0,0.0,0.0,340287560.0,307706406.0,3343067.0,0.16493883990078212
273,(주)보령,3850,2021/12,10780015.0,14999840.0,0.0,0.0,474314061.0,354327079.0,4478051.0,0.17370349833232188
274,(주)보령,3850,2022/12,18076114.0,94838268.0,0.0,0.0,516416554.0,375969361.0,6127446.0,0.05426630240955488
275,(주)보령,3850,2023/12,28111038.0,22499820.0,0.0,0.0,549252590.0,366258951.0,9549147.0,0.1886778327290954
276,(주)비와이씨,1460,2020/12,38809978.0,22500000.0,0.0,0.0,452668025.0,226466839.0,5116441.0,0.0834520116774467
277,(주)비와이씨,1460,2021/12,28227391.0,45500000.0,0.0,0.0,481812265.0,202622248.0,2842094.0,0.03854868538614095
278,(주)비와이씨,1460,2022/12,28274737.0,0.0,0.0,0.0,515737286.0,153134740.0,2456279.0,0.08687186020510111
279,(주)비와이씨,1460,2023/12,8389553.0,0.0,0.0,0.0,534920570.0,150742490.0,2762710.0,0.32930359936935855
280,(주)비지에프,27410,2020/12,990000.0,0.0,0.0,758000.0,1537099088.0,121105273.0,347000.0,0.19851258581235698
281,(주)비지에프,27410,2021/12,18338264.0,718000.0,0.0,0.0,1732763395.0,248858644.0,1699000.0,0.08915703518800958
282,(주)비지에프,27410,2022/12,1607679.0,0.0,0.0,0.0,1736523419.0,201490552.0,4031000.0,2.50734132871052
283,(주)비지에프,27410,2023/12,24621758.0,17360000.0,0.0,0.0,1900643336.0,270623117.0,4714479.0,0.11229827488405797
284,(주)비지에프리테일,282330,2020/12,8453239.0,1800000.0,0.0,0.0,696827910.0,1674341688.0,18022000.0,1.7576884728815938
285,(주)비지에프리테일,282330,2021/12,6090000.0,14520000.0,0.0,0.0,809319369.0,1787059387.0,18709000.0,0.9077632217370208
286,(주)비지에프리테일,282330,2022/12,12290000.0,1092034.0,0.0,0.0,962627644.0,1983607628.0,28332074.0,2.117172471688534
287,(주)비지에프리테일,282330,2023/12,10690000.0,0.0,0.0,0.0,1074453048.0,2144625475.0,46907891.0,4.3880159962581855
288,(주)빙그레,5180,2020/12,0.0,0.0,0.0,0.0,589531144.0,174607301.0,275000.0,inf
289,(주)빙그레,5180,2021/12,0.0,0.0,0.0,0.0,557875781.0,202369500.0,317000.0,inf
290,(주)빙그레,5180,2022/12,0.0,0.0,0.0,0.0,575768975.0,193497613.0,639000.0,inf
291,(주)빙그레,5180,2023/12,5000000.0,0.0,0.0,0.0,641597543.0,249119716.0,1712000.0,0.3424
292,(주)사조대림,3960,2020/12,203107546.0,44869268.0,0.0,0.0,451626564.0,672515626.0,10188654.0,0.0410871235727708
293,(주)사조대림,3960,2021/12,207905947.0,74661604.0,0.0,0.0,519013029.0,620772705.0,10331375.0,0.03656249616573985
294,(주)사조대림,3960,2022/12,147371838.0,31715420.0,0.0,0.0,603832489.0,564420178.0,10277106.0,0.057386025755109836
295,(주)사조대림,3960,2023/12,149740000.0,49330430.0,0.0,0.0,710879107.0,552092559.0,11496804.0,0.057752444700099353
296,(주)사조오양,6090,2020/12,,,,,,,,
297,(주)사조오양,6090,2021/12,,,,,,,,
298,(주)사조오양,6090,2022/12,,,,,,,,
299,(주)사조오양,6090,2023/12,,,,,,,,
300,(주)삼양사,145990,2020/12,70338406.0,92629739.0,0.0,0.0,1352982855.0,1223495037.0,21020000.0,0.12898226214699812
301,(주)삼양사,145990,2021/12,179109399.0,254656420.0,0.0,0.0,1425937025.0,1376110131.0,20199000.0,0.04656660141310028
302,(주)삼양사,145990,2022/12,200797907.0,28097859.0,0.0,0.0,1530989770.0,1418659358.0,25563475.0,0.11168172940341763
303,(주)삼양사,145990,2023/12,202124027.0,280608330.0,0.0,0.0,1712094550.0,1492906504.0,33485119.0,0.06936580594700015
304,(주)삼양패키징,272550,2020/12,,,,,,,,
305,(주)삼양패키징,272550,2021/12,,,,,,,,
306,(주)삼양패키징,272550,2022/12,9658926.0,18750000.0,0.0,0.0,361074362.0,281486642.0,5676514.0,0.19981445268293493
307,(주)삼양패키징,272550,2023/12,9196514.0,118931535.0,0.0,0.0,374574488.0,267466067.0,5430332.0,0.042382070455158495
308,(주)삼양홀딩스,70,2020/12,70764724.0,182580053.0,0.0,0.0,2155786614.0,1737778055.0,28870000.0,0.11395537868144011
309,(주)삼양홀딩스,70,2021/12,191385925.0,326432663.0,0.0,0.0,2425406928.0,2035181761.0,26606000.0,0.05138092879740346
310,(주)삼양홀딩스,70,2022/12,276813920.0,75131501.0,0.0,0.0,2523510512.0,2024270110.0,33768000.0,0.09594669509849937
311,(주)삼양홀딩스,70,2023/12,387223795.0,452000536.0,0.0,0.0,2796536317.0,2340123862.0,47397929.0,0.05647825885067195
312,(주)삼원강재,23000,2020/12,,,,,,,,
313,(주)삼원강재,23000,2021/12,,,,,,,,
314,(주)삼원강재,23000,2022/12,,,,,,,,
315,(주)삼원강재,23000,2023/12,,,,,,,,
316,(주)삼익악기,2450,2020/12,141851270.0,53609421.0,0.0,0.0,222897233.0,399474701.0,11075664.0,0.056664406246266674
317,(주)삼익악기,2450,2021/12,136352980.0,7185965.0,0.0,0.0,253911121.0,331393678.0,7306960.0,0.05090576637580832
318,(주)삼익악기,2450,2022/12,77348209.0,5725880.0,0.0,0.0,260652700.0,260906133.0,6428695.0,0.07738507972082607
319,(주)삼익악기,2450,2023/12,78749422.0,13677840.0,0.0,0.0,262202613.0,271955667.0,6858023.0,0.07419913618127084
320,(주)삼천리,4690,2020/12,40154442.0,119366339.0,0.0,0.0,1390806224.0,2469141404.0,36992505.0,0.23189771745162155
321,(주)삼천리,4690,2021/12,31972686.0,11532595.0,0.0,0.0,1460127303.0,2785181548.0,31365644.0,0.7209617609411603
322,(주)삼천리,4690,2022/12,82564405.0,460749789.0,0.0,0.0,1539278843.0,3482673623.0,33131186.0,0.06097979100468706
323,(주)삼천리,4690,2023/12,94029614.0,141321741.0,0.0,0.0,1675029500.0,2757736685.0,39517515.0,0.16790859351542717
324,(주)서연,7860,2020/12,369777942.0,73629041.0,0.0,0.0,826590483.0,1324421697.0,22727201.0,0.05125584817413667
325,(주)서연,7860,2021/12,293164662.0,89056956.0,0.0,0.0,906272612.0,1231606779.0,19560589.0,0.05117604049282215
326,(주)서연,7860,2022/12,257386271.0,99397413.0,0.0,0.0,1003906636.0,1319636711.0,22940794.0,0.06429888761393024
327,(주)서연,7860,2023/12,242243024.0,75878338.0,0.0,16275600.0,1215227939.0,1556642713.0,34918901.0,0.10442349951731918
328,(주)서연이화,200880,2020/12,297172943.0,63180846.0,0.0,0.0,632065704.0,1171771809.0,18600840.0,0.05161827228629473
329,(주)서연이화,200880,2021/12,234440800.0,58917518.0,0.0,0.0,697738602.0,1092786811.0,17175937.0,0.058549343741465004
330,(주)서연이화,200880,2022/12,216433481.0,75309831.0,0.0,0.0,756886375.0,1173445902.0,19851320.0,0.06804378775270777
331,(주)서연이화,200880,2023/12,217955878.0,74926838.0,0.0,16275600.0,925584964.0,1432265937.0,32166497.0,0.10404538818874923
332,(주)서원,21050,2020/12,75070467.0,5124864.0,0.0,0.0,105571542.0,120382590.0,3514440.0,0.0438234989017004
333,(주)서원,21050,2021/12,74068475.0,3299920.0,0.0,0.0,138872234.0,154493744.0,3288859.0,0.04250907621904267
334,(주)서원,21050,2022/12,,,,,,,,
335,(주)서원,21050,2023/12,,,,,,,,
336,(주)서흥,8490,2020/12,129838571.0,101001726.0,0.0,0.0,376982270.0,389007506.0,8589322.0,0.03720893670484231
337,(주)서흥,8490,2021/12,138174360.0,67278670.0,0.0,0.0,429868451.0,380086403.0,7730395.0,0.037626093905745756
338,(주)서흥,8490,2022/12,207567623.0,24175088.0,0.0,0.0,469724118.0,456694418.0,11208646.0,0.04836676826482797
339,(주)서흥,8490,2023/12,253949041.0,139195690.0,0.0,0.0,477068534.0,516668522.0,19681143.0,0.0500608082675792
340,(주)선진,136490,2020/12,394746924.0,60862399.0,0.0,0.0,384039589.0,735683840.0,16396174.0,0.03598735401645853
341,(주)선진,136490,2021/12,465496935.0,29580913.0,0.0,0.0,429760842.0,779837197.0,14548083.0,0.02938544525627816
342,(주)선진,136490,2022/12,508684975.0,70227076.0,0.0,0.0,440621950.0,892994227.0,24772732.0,0.04279187478859375
343,(주)선진,136490,2023/12,536797025.0,31797319.0,0.0,0.0,443102256.0,815022297.0,39897698.0,0.07016900259563609
344,(주)성안,11300,2020/12,143462887.0,11144561.0,0.0,0.0,66123040.0,246638087.0,6629667.0,0.042880644404660245
345,(주)성안,11300,2021/12,38569398.0,5715538.0,0.0,0.0,36159243.0,105396314.0,3522236.0,0.07953575906714644
346,(주)성안,11300,2022/12,37866588.0,6867058.0,0.0,0.0,22215808.0,101656694.0,4140938.0,0.09256875685921062
347,(주)성안,11300,2023/12,35413185.0,4516500.0,0.0,0.0,27055387.0,101383850.0,7843789.0,0.19644004203889914
348,(주)세아베스틸지주,1430,2020/12,91060629.0,184384417.0,0.0,0.0,1713720569.0,1566714422.0,22785558.0,0.08272270033856409
349,(주)세아베스틸지주,1430,2021/12,112431106.0,179377334.0,0.0,0.0,1906361506.0,1619635049.0,17483572.0,0.05991455216305601
350,(주)세아베스틸지주,1430,2022/12,233693775.0,173580408.0,0.0,0.0,1971744747.0,1846659305.0,26123744.0,0.06414289216068478
351,(주)세아베스틸지주,1430,2023/12,122819320.0,148444825.0,0.0,0.0,2039049834.0,1626121166.0,32958654.0,0.12150022259668708
352,(주)세아제강,306200,2020/12,,,,,,,,
353,(주)세아제강,306200,2021/12,,,,,,,,
354,(주)세아제강,306200,2022/12,,,,,,,,
355,(주)세아제강,306200,2023/12,,,,,,,,
356,(주)세아제강지주,3030,2020/12,339744986.0,74886000.0,0.0,0.0,1330716232.0,984841925.0,16624000.0,0.04009348206310852
357,(주)세아제강지주,3030,2021/12,486009745.0,5800000.0,0.0,0.0,1586652059.0,1312346969.0,11824000.0,0.024041817227513456
358,(주)세아제강지주,3030,2022/12,518330189.0,44891000.0,0.0,0.0,1980797314.0,1591270345.0,24614000.0,0.04370219104096952
359,(주)세아제강지주,3030,2023/12,455030327.0,46780000.0,0.0,0.0,2388898332.0,1951857664.0,38543000.0,0.07680790515098347
360,(주)세아특수강,19440,2020/12,88079170.0,6586291.0,0.0,0.0,314790939.0,237585636.0,5005006.0,0.05287045504378836
361,(주)세아특수강,19440,2021/12,129923881.0,17117076.0,0.0,0.0,340373981.0,310772329.0,4504089.0,0.030631526697694166
362,(주)세아특수강,19440,2022/12,159992025.0,32527314.0,0.0,0.0,350034568.0,340157548.0,7934158.0,0.04121226491433154
363,(주)세아특수강,19440,2023/12,186783321.0,16504320.0,0.0,0.0,337529376.0,356275865.0,11330978.0,0.055738646699137015
364,(주)세아홀딩스,58650,2020/12,413457039.0,236540969.0,0.0,0.0,2727018689.0,2357914263.0,38357339.0,0.05901147161669455
365,(주)세아홀딩스,58650,2021/12,478650325.0,289306300.0,0.0,0.0,2862793790.0,2674980509.0,30000050.0,0.03906477139903572
366,(주)세아홀딩스,58650,2022/12,649578498.0,225993549.0,0.0,0.0,3004592490.0,2915366416.0,48914441.0,0.055865695081971936
367,(주)세아홀딩스,58650,2023/12,611023041.0,307894039.0,0.0,0.0,3107732926.0,2681649313.0,71480168.0,0.07778739731336803
368,(주)세우글로벌,13000,2020/12,,,,,,,,
369,(주)세우글로벌,13000,2021/12,0.0,0.0,0.0,0.0,45128310.0,4426591.0,5.0,inf
370,(주)세우글로벌,13000,2022/12,0.0,0.0,0.0,0.0,45858592.0,4030129.0,5011.0,inf
371,(주)세우글로벌,13000,2023/12,0.0,0.0,0.0,0.0,48451993.0,6056709.0,1329.0,inf
372,(주)세이브존아이앤씨,67830,2020/12,,,,,,,,
373,(주)세이브존아이앤씨,67830,2021/12,,,,,,,,
374,(주)세이브존아이앤씨,67830,2022/12,,,,,,,,
375,(주)세이브존아이앤씨,67830,2023/12,,,,,,,,
376,(주)세진중공업,75580,2020/12,104508261.0,23000000.0,0.0,0.0,161164754.0,286959693.0,5559361.0,0.043600006434092925
377,(주)세진중공업,75580,2021/12,36740572.0,91817049.0,0.0,0.0,203194732.0,367209565.0,5838122.0,0.045412492504042216
378,(주)세진중공업,75580,2022/12,54476572.0,123129428.0,0.0,0.0,209345313.0,342503861.0,9397278.0,0.0529108138238573
379,(주)세진중공업,75580,2023/12,88076000.0,100526040.0,0.0,0.0,231686076.0,312332840.0,12373630.0,0.06560708463174629
380,(주)셀트리온,68270,2020/12,436977488.0,132043240.0,0.0,0.0,3427580354.0,1592540900.0,7503344.0,0.013186415943708821
381,(주)셀트리온,68270,2021/12,512107570.0,57490736.0,0.0,0.0,4050374687.0,1623747846.0,8237638.0,0.014462188375960514
382,(주)셀트리온,68270,2022/12,553706634.0,84157441.0,0.0,0.0,4274204270.0,1617448041.0,7507535.0,0.011769803778336318
383,(주)셀트리온,68270,2023/12,1607610329.0,175693945.0,0.0,0.0,17125794307.0,2791739990.0,9665286.0,0.005419874858663631
384,(주)솔루엠,248070,2020/12,103151287.0,17971623.0,0.0,0.0,116687442.0,337707299.0,6628098.0,0.05472208354307207
385,(주)솔루엠,248070,2021/12,205230988.0,17678998.0,0.0,0.0,268309203.0,442636906.0,4056984.0,0.01820009983760889
386,(주)솔루엠,248070,2022/12,274030064.0,27544410.0,0.0,0.0,289993946.0,744308094.0,11703579.0,0.038808254706596955
387,(주)솔루엠,248070,2023/12,279628369.0,37625167.0,0.0,0.0,399932288.0,538712267.0,22640376.0,0.07136366795293969
388,(주)수산인더스트리,126720,2020/12,0.0,47950070.0,0.0,0.0,215424320.0,129487943.0,3798752.0,0.07922307516965044
389,(주)수산인더스트리,126720,2021/12,0.0,11224890.0,0.0,0.0,275269586.0,123360839.0,594941.0,0.05300194478520502
390,(주)수산인더스트리,126720,2022/12,4000000.0,9145408.0,0.0,0.0,463006582.0,114148850.0,1873674.0,0.14253448808892047
391,(주)수산인더스트리,126720,2023/12,0.0,39111242.0,0.0,0.0,498947237.0,104296850.0,3174809.0,0.08117382209442492
392,(주)수산중공업,17550,2020/12,78632579.0,4319025.0,0.0,0.0,103647033.0,132757189.0,1590093.0,0.01916892408735098
393,(주)수산중공업,17550,2021/12,58032124.0,458541.0,0.0,0.0,122049573.0,114040079.0,2025509.0,0.034629611408931664
394,(주)수산중공업,17550,2022/12,74368236.0,648366.0,0.0,0.0,138548648.0,123182487.0,2722475.0,0.036291633150752414
395,(주)수산중공업,17550,2023/12,57808720.0,694589.0,0.0,0.0,175504537.0,87612992.0,3357358.0,0.057387488970922995
396,(주)시알홀딩스,480,2020/12,241442709.0,0.0,0.0,0.0,732645844.0,513632072.0,6446195.0,0.02669865255695089
397,(주)시알홀딩스,480,2021/12,227472243.0,39855000.0,0.0,0.0,788679464.0,560656513.0,8909296.0,0.03332730289669729
398,(주)시알홀딩스,480,2022/12,363668141.0,10598376.0,0.0,0.0,827063931.0,793378122.0,13376236.0,0.03573986822871467
399,(주)시알홀딩스,480,2023/12,435011749.0,110126162.0,0.0,0.0,826684107.0,795117752.0,21177440.0,0.03884785771210104
400,(주)신도리코,29530,2020/12,7827081.0,0.0,0.0,0.0,848521782.0,67712532.0,92032.0,0.011758150963302922
401,(주)신도리코,29530,2021/12,6894272.0,0.0,0.0,0.0,948667895.0,73933348.0,96381.0,0.01397986618456597
402,(주)신도리코,29530,2022/12,10072094.0,0.0,0.0,0.0,953705781.0,84787666.0,373579.0,0.037090499751094456
403,(주)신도리코,29530,2023/12,10545749.0,0.0,0.0,0.0,991227588.0,87555410.0,420929.0,0.03991456652343992
404,(주)신성이엔지,11930,2020/12,77685284.0,3003500.0,0.0,0.0,191465323.0,231976448.0,7683405.0,0.09522271397719911
405,(주)신성이엔지,11930,2021/12,72992539.0,4831600.0,0.0,0.0,208038069.0,268618297.0,3949744.0,0.05075217086564877
406,(주)신성이엔지,11930,2022/12,95290380.0,13215731.0,0.0,0.0,211169771.0,366385475.0,4890825.0,0.045074189415930686
407,(주)신성이엔지,11930,2023/12,96215813.0,9365514.0,0.0,0.0,242598485.0,345149056.0,11218784.0,0.10625727407271553
408,(주)신세계,4170,2020/12,457147000.0,904689398.0,0.0,0.0,5057254722.0,7711856252.0,125837000.0,0.09240243555305533
409,(주)신세계,4170,2021/12,390523320.0,558541000.0,0.0,0.0,5762451179.0,7882059338.0,107063000.0,0.11280900329284321
410,(주)신세계,4170,2022/12,686802193.0,1211349000.0,0.0,0.0,6251779373.0,8096632950.0,119668657.0,0.06304484987355799
411,(주)신세계,4170,2023/12,1125485992.0,1000753000.0,0.0,0.0,6339988828.0,8411994527.0,168841247.0,0.07940840499834084
412,(주)신세계아이앤씨,35510,2020/12,,,,,,,,
413,(주)신세계아이앤씨,35510,2021/12,,,,,,,,
414,(주)신세계아이앤씨,35510,2022/12,1800000.0,0.0,0.0,0.0,363935340.0,118998740.0,243086.0,0.13504777777777777
415,(주)신세계아이앤씨,35510,2023/12,1800000.0,0.0,0.0,0.0,382241046.0,94320452.0,392026.0,0.21779222222222222
416,(주)신세계인터내셔날,31430,2020/12,66429238.0,97750778.0,0.0,0.0,641216846.0,506237600.0,10071738.0,0.0613456999541284
417,(주)신세계인터내셔날,31430,2021/12,44166975.0,0.0,0.0,0.0,719634405.0,439493174.0,6687787.0,0.15142053536607386
418,(주)신세계인터내셔날,31430,2022/12,44344674.0,66798530.0,0.0,0.0,833676028.0,445005787.0,5614834.0,0.050518914318863795
