,회사명,거래소코드,회계년도,단기차입금,유동성장기부채,사채,장기차입금,법인세비용,자본,부채,이자비용,세후타인자본비용
1447,오씨아이홀딩스(주),10060,2023/12,384181044.0,31523295.0,0.0,0.0,75018108.0,3814932634.0,2141619139.0,19472641.0,0.04684252525928049
1448,유니퀘스트(주),77500,2020/12,43254127.0,0.0,0.0,0.0,3817422.0,236681585.0,143296166.0,1145829.0,0.02649062828155103
1449,유니퀘스트(주),77500,2021/12,47977145.0,53316.0,0.0,0.0,16330658.0,308508655.0,181823563.0,1089855.0,0.02269091275222197
1450,유니퀘스트(주),77500,2022/12,93789365.0,20000.0,0.0,0.0,2791150.0,347841184.0,262882234.0,3369778.0,0.03592155218191702
1451,유니퀘스트(주),77500,2023/12,126109040.0,0.0,0.0,0.0,8663492.0,213657095.0,240747286.0,6971293.0,0.05527988318680405
1452,율촌화학(주),8730,2020/12,17653986.0,50249880.0,0.0,0.0,2055649.0,347643462.0,265701497.0,2888531.0,0.042538535287519566
1453,율촌화학(주),8730,2021/12,5970660.0,24062430.0,0.0,0.0,2078969.0,346066225.0,320650273.0,3315438.0,0.11039283670111867
1454,율촌화학(주),8730,2022/12,18808404.0,24750000.0,0.0,0.0,-1503023.0,333811755.0,319324397.0,3684100.0,0.08457839731685303
1455,율촌화학(주),8730,2023/12,16590933.0,26000000.0,0.0,0.0,-7150510.0,306262066.0,372689001.0,4448135.0,0.10443854329277079
1456,인터지스(주),129260,2020/12,31446543.0,11827251.0,0.0,0.0,2926936.0,189174150.0,196810354.0,5793211.0,0.13387342464125054
1457,인터지스(주),129260,2021/12,26150000.0,36609457.0,0.0,0.0,6639963.0,206915646.0,181665920.0,3251996.0,0.051816828179377016
1458,인터지스(주),129260,2022/12,50850000.0,12887811.0,0.0,0.0,3872017.0,254445273.0,178721965.0,3628180.0,0.05692351122632686
1459,인터지스(주),129260,2023/12,49650000.0,7512333.0,0.0,0.0,3287396.0,263840461.0,164660989.0,4405087.0,0.07706275739305461
1460,일동제약(주),249420,2020/12,65400000.0,23000000.0,0.0,0.0,3295104.0,254547383.0,350729731.0,4669466.0,0.05282201357466063
1461,일동제약(주),249420,2021/12,88400000.0,42000000.0,0.0,0.0,-40236573.0,160584775.0,548385588.0,10556461.0,0.08095445552147239
1462,일동제약(주),249420,2022/12,113400000.0,1000000.0,0.0,0.0,22346154.0,198224237.0,457585977.0,9787843.0,0.08555806818181819
1463,일동제약(주),249420,2023/12,149200000.0,13000000.0,0.0,0.0,-13311684.0,174265578.0,436995279.0,14724607.0,0.09078056103575832
1464,일동홀딩스(주),230,2020/12,171910000.0,25228311.0,0.0,0.0,2863546.0,305607788.0,493789205.0,6646671.0,0.03371577531675211
1465,일동홀딩스(주),230,2021/12,196953642.0,44810198.0,0.0,0.0,-41833382.0,183339578.0,737422940.0,15123370.0,0.06255430919694194
1466,일동홀딩스(주),230,2022/12,201690595.0,11471699.0,0.0,0.0,21553064.0,169100181.0,693452985.0,17225381.0,0.0808087616095931
1467,일동홀딩스(주),230,2023/12,229919932.0,17984767.0,0.0,0.0,-13289660.0,169901850.0,707097204.0,30095656.0,0.12140010302910798
1468,일성건설(주),13360,2020/12,9458664.0,43940795.0,0.0,0.0,1296992.0,90302137.0,208208371.0,5465739.0,0.10235569989576111
1469,일성건설(주),13360,2021/12,5359498.0,34503909.0,0.0,0.0,-2857122.0,109341003.0,269946371.0,6174115.0,0.15488176913729426
1470,일성건설(주),13360,2022/12,2739555.0,62040200.0,0.0,0.0,-2570434.0,120486549.0,292815448.0,7651870.0,0.11812131737762824
1471,일성건설(주),13360,2023/12,1071785.0,79400000.0,0.0,0.0,1416435.0,125046648.0,284266785.0,6676096.0,0.08296194747015988
1472,일신방직(주),3200,2020/12,78536361.0,529031.0,0.0,0.0,3989716.0,729568016.0,234632046.0,3035879.0,0.03839706505217858
1473,일신방직(주),3200,2021/12,68634333.0,16018882.0,0.0,0.0,3541917.0,794294937.0,249710018.0,1606292.0,0.01897496745988915
1474,일신방직(주),3200,2022/12,95332952.0,0.0,0.0,0.0,46573356.0,904447829.0,272298157.0,3073869.0,0.03224351009292149
1475,일신방직(주),3200,2023/12,73889726.0,9313460.0,0.0,0.0,1823486.0,880734786.0,178495604.0,4777032.0,0.05741405142827103
1476,일양약품(주),7570,2020/12,84255720.0,8500000.0,0.0,0.0,6847430.0,244922047.0,194194688.0,3016566.0,0.03252161699569579
1477,일양약품(주),7570,2021/12,96057566.0,0.0,0.0,0.0,12971655.0,271758077.0,222513276.0,2058373.0,0.02142853588440915
1478,일양약품(주),7570,2022/12,82612160.0,2370517.0,0.0,0.0,9590386.0,291854094.0,206331142.0,2458795.0,0.028932896524311656
1479,일양약품(주),7570,2023/12,78248480.0,522106.0,0.0,0.0,2936395.0,263027704.0,196428262.0,3691364.0,0.0468622132632097
1480,일정실업(주),8500,2020/12,4200000.0,0.0,0.0,0.0,3724054.0,25522013.0,21246512.0,324643.0,0.07729595238095238
1481,일정실업(주),8500,2021/12,4881033.0,7500000.0,0.0,0.0,60431.0,18570947.0,22774043.0,187583.0,0.015150835960133537
1482,일정실업(주),8500,2022/12,22969896.0,0.0,0.0,0.0,0.0,4351127.0,27887706.0,665174.0,0.0289585116101527
1483,일정실업(주),8500,2023/12,16882876.0,0.0,0.0,0.0,0.0,3038311.0,28010994.0,1070571.0,0.06341164858404456
1484,일진다이아몬드(주),81000,2020/12,85138.0,901788.0,0.0,0.0,2260761.0,188537574.0,59150952.0,101331.0,0.10267335139615331
1485,일진다이아몬드(주),81000,2021/12,0.0,944154.0,0.0,0.0,-37235.0,535076856.0,106685387.0,308698.0,0.3269572548546106
1486,일진다이아몬드(주),81000,2022/12,5000000.0,3527318.0,0.0,0.0,5595162.0,527965220.0,71340431.0,539251.0,0.06323805445041454
1487,일진다이아몬드(주),81000,2023/12,5000000.0,4169060.0,0.0,0.0,-1105910.0,531849508.0,62179847.0,638222.0,0.06960604467633541
1488,일진전기(주),103590,2020/12,70718949.0,27000000.0,0.0,0.0,188260.0,308884249.0,481494842.0,7441915.0,0.07615631437051171
1489,일진전기(주),103590,2021/12,29089674.0,111000000.0,0.0,0.0,4764446.0,323057560.0,514885051.0,6240207.0,0.044544375197846486
1490,일진전기(주),103590,2022/12,63332177.0,26602183.0,0.0,0.0,3507038.0,344902375.0,494610874.0,7275671.0,0.08089979180371107
1491,일진전기(주),103590,2023/12,43000000.0,42945600.0,0.0,0.0,9052772.0,371142176.0,557745968.0,11819982.0,0.13752864602725445
1492,일진홀딩스(주),15860,2020/12,122055239.0,27000000.0,0.0,0.0,3824290.0,519537017.0,638963895.0,10348977.0,0.06943048140696349
1493,일진홀딩스(주),15860,2021/12,76543323.0,133000000.0,0.0,0.0,5790349.0,884838121.0,726755399.0,8303000.0,0.03962426423866534
1494,일진홀딩스(주),15860,2022/12,143756173.0,26602183.0,0.0,0.0,7222930.0,907886899.0,678227620.0,10586000.0,0.06213959942182114
1495,일진홀딩스(주),15860,2023/12,119403040.0,47114660.0,0.0,0.0,9048503.0,940563474.0,724215861.0,14112000.0,0.08474774753674835
1496,전방(주),950,2020/12,168974140.0,0.0,0.0,0.0,-30800490.0,140329877.0,233102954.0,8139065.0,0.04816751841435619
1497,전방(주),950,2021/12,165401301.0,0.0,0.0,0.0,3087771.0,144025298.0,239288171.0,6351986.0,0.03840348269086469
1498,전방(주),950,2022/12,36401737.0,0.0,0.0,0.0,37174826.0,210657995.0,94123353.0,6033917.0,0.16575904056446536
1499,전방(주),950,2023/12,32581461.0,0.0,0.0,0.0,-1107403.0,189819477.0,47159660.0,1859334.0,0.05706723832918358
1500,제이더블유생명과학(주),234080,2020/12,32000000.0,2816910.0,0.0,0.0,5440356.0,132493877.0,81908139.0,2609170.0,0.07493973474383568
1501,제이더블유생명과학(주),234080,2021/12,44350000.0,336000.0,0.0,0.0,5373484.0,131492018.0,87974591.0,1281346.0,0.028674439421742828
1502,제이더블유생명과학(주),234080,2022/12,21700000.0,336000.0,0.0,0.0,5820578.0,140332435.0,112609683.0,3091935.0,0.14031289707750952
1503,제이더블유생명과학(주),234080,2023/12,15700000.0,30353232.0,0.0,0.0,5564302.0,159393122.0,96443271.0,2693103.0,0.05847804557994974
1504,제이더블유중외제약(주),1060,2020/12,70000000.0,36466176.0,0.0,0.0,2070295.0,207466874.0,341618154.0,7587145.0,0.0712634311201334
1505,제이더블유중외제약(주),1060,2021/12,81822817.0,39977365.0,0.0,0.0,21974114.0,188539530.0,444513607.0,7336662.0,0.06023523019037853
1506,제이더블유중외제약(주),1060,2022/12,46000000.0,160439729.0,0.0,0.0,15509392.0,225759036.0,402213719.0,9386791.0,0.0454698862736833
1507,제이더블유중외제약(주),1060,2023/12,72967854.0,40166320.0,0.0,0.0,16406190.0,265440457.0,379598339.0,12561689.0,0.11103355030461441
1508,제이더블유홀딩스(주),96760,2020/12,207392545.0,178688672.0,0.0,0.0,20212722.0,324351406.0,789222443.0,25900594.0,0.06708586913721835
1509,제이더블유홀딩스(주),96760,2021/12,229303784.0,42000031.0,0.0,0.0,28052977.0,304823145.0,760956331.0,21461774.0,0.07910605311613476
1510,제이더블유홀딩스(주),96760,2022/12,181713523.0,291828041.0,0.0,0.0,24512611.0,333262773.0,824316934.0,25289592.0,0.05340522125741005
1511,제이더블유홀딩스(주),96760,2023/12,291190714.0,216280889.0,0.0,0.0,22364300.0,348754720.0,827511708.0,32531927.0,0.06410590623727964
1512,제일약품(주),271980,2020/12,30419203.0,7722610.0,0.0,0.0,5587188.0,172479288.0,237184010.0,1071496.0,0.028092424447678982
1513,제일약품(주),271980,2021/12,24165975.0,8039823.0,0.0,0.0,1151646.0,167347198.0,259139220.0,1966932.0,0.061073847634515996
1514,제일약품(주),271980,2022/12,40575736.0,4332284.0,0.0,0.0,1762368.0,155597220.0,301294320.0,3009253.0,0.06700925580775995
1515,제일약품(주),271980,2023/12,64771976.0,0.0,0.0,0.0,-3284477.0,157032172.0,330294126.0,6033022.0,0.09314247260265766
1516,제일파마홀딩스(주),2620,2020/12,130509680.0,6699210.0,0.0,0.0,15880621.0,499284217.0,388110851.0,3194125.0,0.02327928605792234
1517,제일파마홀딩스(주),2620,2021/12,88032517.0,6931972.0,0.0,0.0,6740804.0,500313690.0,392107688.0,3288716.0,0.03463100822877065
1518,제일파마홀딩스(주),2620,2022/12,115195170.0,3892179.0,0.0,0.0,-715620.0,419792460.0,445884553.0,5952288.0,0.049982538447471865
1519,제일파마홀딩스(주),2620,2023/12,141029588.0,6507578.0,0.0,0.0,-740818.0,402186068.0,477810922.0,10672114.0,0.0723350887734959
1520,조광페인트(주),4910,2020/12,44219120.0,12333320.0,0.0,0.0,-322946.0,202419688.0,147550487.0,1949836.0,0.034478370871354094
1521,조광페인트(주),4910,2021/12,36154309.0,8000000.0,0.0,0.0,-6735485.0,174511868.0,172513434.0,1843645.0,0.04175458843665745
1522,조광페인트(주),4910,2022/12,24779464.0,34000000.0,0.0,0.0,-2953925.0,169732963.0,216375249.0,4966888.0,0.08450039626084375
1523,조광페인트(주),4910,2023/12,28743894.0,5280600.0,0.0,0.0,118910.0,175296463.0,207511535.0,9218199.0,0.2709283200508434
1524,지에스건설(주),6360,2020/12,391697000.0,602238000.0,0.0,0.0,188764188.0,4312115982.0,9458561906.0,115200909.0,0.11590386594696836
1525,지에스건설(주),6360,2021/12,269308000.0,701103000.0,0.0,0.0,229126542.0,4872723843.0,10311003422.0,91707000.0,0.09450325686745101
1526,지에스건설(주),6360,2022/12,879143000.0,1272470000.0,0.0,0.0,223686062.0,5356202809.0,11590413888.0,148465115.0,0.06900177448267882
1527,지에스건설(주),6360,2023/12,1286213000.0,1051452000.0,0.0,0.0,-97985985.0,4885159861.0,12822138677.0,306281497.0,0.1310202689435826
1528,진양산업(주),3780,2020/12,3802752.0,3600176.0,0.0,0.0,2174461.0,43429703.0,27292881.0,103490.0,0.013979603745977268
1529,진양산업(주),3780,2021/12,6322802.0,836660.0,0.0,0.0,1157701.0,47470145.0,30401133.0,207957.0,0.0290464562840057
1530,진양산업(주),3780,2022/12,6335000.0,1070000.0,0.0,0.0,-659859.0,51229472.0,31490483.0,506286.0,0.06837083051991898
1531,진양산업(주),3780,2023/12,4535000.0,2470000.0,0.0,0.0,1550832.0,57009854.0,33019849.0,625598.0,0.08930735189150607
1532,진양폴리우레탄(주),10640,2020/12,2850000.0,0.0,0.0,0.0,487063.0,26914383.0,17883675.0,163509.0,0.05737157894736842
1533,진양폴리우레탄(주),10640,2021/12,2100000.0,511800.0,0.0,0.0,720216.0,29471090.0,18619837.0,164069.0,0.06281836281491691
1534,진양폴리우레탄(주),10640,2022/12,1400000.0,966200.0,0.0,0.0,-178760.0,30709643.0,15374878.0,150104.0,0.06343673400388809
1535,진양폴리우레탄(주),10640,2023/12,2400000.0,966200.0,0.0,0.0,311261.0,32215829.0,19533006.0,148216.0,0.04403065771493078
1536,참엔지니어링(주),9310,2020/12,20080800.0,12450000.0,0.0,0.0,3700632.0,86817864.0,663757434.0,2466729.0,0.07582749271459663
1537,참엔지니어링(주),9310,2021/12,30098302.0,0.0,0.0,0.0,1349574.0,85643295.0,613458318.0,3108440.0,0.1032762579098316
1538,참엔지니어링(주),9310,2022/12,27600000.0,0.0,0.0,0.0,4778399.0,86111994.0,653553595.0,2561728.0,0.09281623188405796
1539,참엔지니어링(주),9310,2023/12,24999000.0,0.0,0.0,0.0,-2667693.0,73178885.0,605021127.0,2780052.0,0.11120652826113045
1540,케이씨그린홀딩스(주),9440,2020/12,99255374.0,18493876.0,0.0,0.0,10305401.0,215151317.0,543844296.0,5726044.0,0.048629133518897145
1541,케이씨그린홀딩스(주),9440,2021/12,80265323.0,24855698.0,0.0,0.0,7358721.0,259966460.0,646639159.0,6440134.0,0.06126399780687062
1542,케이씨그린홀딩스(주),9440,2022/12,105719852.0,42659551.0,0.0,0.0,4746126.0,257987836.0,534872843.0,9649048.0,0.06502956478400172
1543,케이씨그린홀딩스(주),9440,2023/12,120964754.0,18632960.0,0.0,0.0,6832334.0,215147013.0,701431383.0,17573723.0,0.1258883293747919
1544,케이씨코트렐(주),119650,2020/12,58437819.0,608240.0,0.0,0.0,817785.0,12346067.0,269571482.0,1837945.0,0.031127310291784248
1545,케이씨코트렐(주),119650,2021/12,34325087.0,5645600.0,0.0,0.0,1154535.0,49951175.0,335125785.0,2598836.0,0.0650185472168642
1546,케이씨코트렐(주),119650,2022/12,38652391.0,5645600.0,0.0,0.0,2885803.0,56754684.0,266719037.0,4668008.0,0.10537741993762201
1547,케이씨코트렐(주),119650,2023/12,69003000.0,27090739.0,0.0,0.0,-942537.0,41449078.0,372977143.0,8840075.0,0.09199428695349236
1548,케이지모빌리티(주),3620,2020/12,79999838.0,241279275.0,0.0,0.0,30515.0,-88122116.0,1856750687.0,8900346.0,0.027702846652219188
1549,케이지모빌리티(주),3620,2021/12,79999838.0,240133251.0,0.0,0.0,33150.0,-80596657.0,1943566582.0,15419020.0,0.04816440577312519
1550,케이지모빌리티(주),3620,2022/12,0.0,5036434.0,0.0,0.0,-1740585.0,1092903123.0,909004172.0,12625342.0,2.506801836378676
1551,케이지모빌리티(주),3620,2023/12,45258032.0,103187155.0,0.0,0.0,-11879799.0,1082699001.0,1552700998.0,2033883.0,0.013701239097768795
1552,케이피엑스케미칼(주),25000,2020/12,9394576.0,0.0,0.0,0.0,19098748.0,533630981.0,103372859.0,538362.0,0.057305619753355554
1553,케이피엑스케미칼(주),25000,2021/12,87199453.0,0.0,0.0,0.0,14954433.0,578068146.0,199075058.0,1250089.0,0.01433597295616063
1554,케이피엑스케미칼(주),25000,2022/12,59500000.0,0.0,0.0,0.0,7836684.0,595186627.0,181591489.0,2316441.0,0.03893178151260504
1555,케이피엑스케미칼(주),25000,2023/12,59944029.0,0.0,0.0,0.0,18385065.0,646572706.0,175893523.0,3488282.0,0.05819231803721435
1556,케이피엑스홀딩스(주),92230,2020/12,96014735.0,5046192.0,0.0,0.0,21259109.0,1336713014.0,361946207.0,3348174.0,0.03313025220914508
1557,케이피엑스홀딩스(주),92230,2021/12,172688178.0,11204276.0,0.0,0.0,30355738.0,1369419596.0,445438443.0,3948342.0,0.021470929959964535
1558,케이피엑스홀딩스(주),92230,2022/12,160738879.0,11306654.0,0.0,0.0,9691509.0,1370913401.0,448980402.0,6712740.0,0.03901722923547222
1559,케이피엑스홀딩스(주),92230,2023/12,163591066.0,13389200.0,0.0,0.0,40894446.0,1463012191.0,465634459.0,10783728.0,0.060931810329633025
1560,코스모화학(주),5420,2020/12,119750533.0,34951129.0,0.0,0.0,-3224857.0,250005945.0,418518510.0,8484190.0,0.05484226795184657
1561,코스모화학(주),5420,2021/12,142346535.0,44108353.0,0.0,0.0,4995446.0,302799854.0,378544444.0,6531132.0,0.03502794734992413
1562,코스모화학(주),5420,2022/12,174263997.0,23564884.0,0.0,0.0,4542448.0,398650035.0,409208861.0,7303892.0,0.03692025129536066
1563,코스모화학(주),5420,2023/12,154276154.0,20468154.0,0.0,0.0,598318.0,644489610.0,446543561.0,9411677.0,0.053859705690671195
1564,코오롱글로벌(주),3070,2020/12,315124000.0,163053727.0,0.0,0.0,34741987.0,486301816.0,1983579091.0,31466224.0,0.06580445349768456
1565,코오롱글로벌(주),3070,2021/12,206515256.0,156393000.0,0.0,0.0,59913510.0,613375133.0,1962370838.0,26272217.0,0.0723935500657224
1566,코오롱글로벌(주),3070,2022/12,44352893.0,190060000.0,0.0,4100000.0,46516948.0,563410514.0,2270737073.0,18532451.0,0.0776999967041614
1567,코오롱글로벌(주),3070,2023/12,184866750.0,166060000.0,0.0,0.0,-6412960.0,553830945.0,2017469543.0,48480832.0,0.13815085911803532
1568,코웨이(주),21240,2020/12,700130000.0,536000.0,0.0,0.0,135668222.0,1490008891.0,1539014181.0,21203992.0,0.030262624417340074
1569,코웨이(주),21240,2021/12,386830000.0,1526000.0,0.0,0.0,193066319.0,1904437682.0,1896190301.0,17876238.0,0.046030544139912866
1570,코웨이(주),21240,2022/12,305262443.0,1242000.0,0.0,0.0,225512388.0,2311968717.0,2053106159.0,33054957.0,0.10784495218557076
1571,코웨이(주),21240,2023/12,342597013.0,327509452.0,0.0,0.0,189551956.0,2637754784.0,2213210952.0,54273373.0,0.08099216443166236
1572,쿠쿠홀딩스(주),192400,2020/12,225762.0,0.0,0.0,0.0,30348682.0,760910866.0,164151832.0,91599.0,0.40573258564328807
1573,쿠쿠홀딩스(주),192400,2021/12,263381.0,0.0,0.0,0.0,30312321.0,886736961.0,184150127.0,23486.0,0.08917120065608378
1574,쿠쿠홀딩스(주),192400,2022/12,546810.0,0.0,0.0,0.0,26549492.0,967770930.0,181757778.0,263703.0,0.4822570911285456
1575,쿠쿠홀딩스(주),192400,2023/12,164771.0,0.0,0.0,0.0,18713170.0,1077736981.0,170371737.0,397321.0,2.411352725904437
1576,태경케미컬(주),6890,2020/12,0.0,0.0,0.0,0.0,2237316.0,124202346.0,16477000.0,11199.0,inf
1577,태경케미컬(주),6890,2021/12,0.0,0.0,0.0,0.0,3066497.0,140983716.0,19762173.0,12447.0,inf
1578,태경케미컬(주),6890,2022/12,0.0,0.0,0.0,0.0,3305701.0,147337733.0,20054166.0,8216.0,inf
1579,태경케미컬(주),6890,2023/12,0.0,0.0,0.0,0.0,4281664.0,161981348.0,20900958.0,9523.0,inf
1580,태림포장(주),11280,2020/12,113324238.0,9800000.0,0.0,0.0,1183554.0,324420759.0,242365395.0,3770146.0,0.030620664633067618
1581,태림포장(주),11280,2021/12,101846663.0,21428571.0,0.0,0.0,6421793.0,343601318.0,257262396.0,2745729.0,0.02227315991142227
1582,태림포장(주),11280,2022/12,108543384.0,3482211.0,0.0,0.0,2854887.0,366507769.0,284710006.0,4656714.0,0.04156830410050489
1583,태림포장(주),11280,2023/12,122914906.0,5545440.0,0.0,0.0,3644964.0,365835184.0,350120775.0,7496532.0,0.05835677883041044
1584,태평양물산(주),7980,2020/12,209361141.0,86938732.0,0.0,0.0,1358103.0,177243361.0,498737792.0,15718479.0,0.0530492262478965
1585,태평양물산(주),7980,2021/12,186639693.0,21860569.0,0.0,0.0,-135673.0,164857487.0,600094345.0,16258884.0,0.07798016100334684
1586,태평양물산(주),7980,2022/12,190106256.0,70189809.0,0.0,0.0,6798926.0,201367567.0,519858776.0,20362902.0,0.07822977270132762
1587,태평양물산(주),7980,2023/12,176093344.0,28934055.0,0.0,0.0,5816431.0,207669602.0,478794359.0,25065056.0,0.12225222639633643
1588,팜젠사이언스(주),4720,2020/12,0.0,0.0,0.0,0.0,2085232.0,83569969.0,51973965.0,289550.0,inf
1589,팜젠사이언스(주),4720,2021/12,1169029.0,779353.0,0.0,0.0,9535062.0,126932260.0,93391563.0,1721470.0,0.8835382383947296
1590,팜젠사이언스(주),4720,2022/12,0.0,0.0,0.0,0.0,19902113.0,207115594.0,110275883.0,3508941.0,inf
1591,팜젠사이언스(주),4720,2023/12,0.0,0.0,0.0,0.0,2265007.0,228211311.0,107705788.0,4263984.0,inf
1592,팬오션(주),28670,2020/12,0.0,237541000.0,0.0,0.0,1234000.0,2806652000.0,1852675000.0,41148000.0,0.17322483276571202
1593,팬오션(주),28670,2021/12,0.0,325903000.0,0.0,0.0,1053000.0,3596837000.0,2891942000.0,43576000.0,0.1337084960862588
1594,팬오션(주),28670,2022/12,0.0,320682000.0,0.0,0.0,10886000.0,4492604000.0,3056338000.0,76058000.0,0.23717576914201607
1595,팬오션(주),28670,2023/12,64470000.0,409258000.0,0.0,0.0,3448000.0,4713351000.0,3140595000.0,122546000.0,0.2586843082950554
1596,평화산업(주),90080,2020/12,56256247.0,15000000.0,0.0,0.0,118492.0,25554107.0,177600642.0,3871439.0,0.05433122235584482
1597,평화산업(주),90080,2021/12,0.0,58450123.0,0.0,0.0,266113.0,25989806.0,194125632.0,4245430.0,0.07263338008715568
1598,평화산업(주),90080,2022/12,30504633.0,21070497.0,0.0,0.0,-1055935.0,41432302.0,195168304.0,5817075.0,0.1127883730007079
1599,평화산업(주),90080,2023/12,32946259.0,25298787.0,0.0,0.0,578467.0,43366111.0,209045458.0,6552614.0,0.11250079534661196
1600,평화홀딩스(주),10770,2020/12,193064513.0,18278884.0,0.0,0.0,2135642.0,119207466.0,403126368.0,12113892.0,0.057318526019528304
1601,평화홀딩스(주),10770,2021/12,211757914.0,3880401.0,0.0,0.0,1537323.0,101116638.0,417006666.0,11790414.0,0.054676804537264166
1602,평화홀딩스(주),10770,2022/12,183388043.0,23455228.0,0.0,0.0,-1121146.0,122490584.0,435879831.0,15330241.0,0.0741152512522392
1603,평화홀딩스(주),10770,2023/12,182778582.0,27611727.0,0.0,0.0,-5773190.0,128521794.0,432409688.0,17872195.0,0.08494780527177229
1604,포스코스틸리온(주),58430,2020/12,111924000.0,0.0,0.0,0.0,5390001.0,227301880.0,258126928.0,2984724.0,0.026667417175940816
1605,포스코스틸리온(주),58430,2021/12,98669298.0,0.0,0.0,0.0,27527142.0,322422016.0,264010907.0,1965442.0,0.019919489039032182
1606,포스코스틸리온(주),58430,2022/12,90146985.0,0.0,0.0,0.0,8918059.0,343181072.0,211361071.0,2945165.0,0.032670698859202
1607,포스코스틸리온(주),58430,2023/12,45411128.0,0.0,0.0,0.0,8007172.0,360149388.0,192037002.0,4240806.0,0.09338693370488396
1608,포스코홀딩스(주),5490,2020/12,5194395327.0,3483134000.0,0.0,0.0,236933904.0,47674592085.0,31412381141.0,638797000.0,0.07361507820116411
1609,포스코홀딩스(주),5490,2021/12,5110423912.0,3719643000.0,0.0,0.0,2220182818.0,54804943352.0,36666670760.0,439826000.0,0.04981004157536785
1610,포스코홀딩스(주),5490,2022/12,6833119976.0,5082874000.0,0.0,0.0,453882684.0,58257400589.0,40149380046.0,607458000.0,0.05097837421061818
1611,포스코홀딩스(주),5490,2023/12,4959280194.0,5999937000.0,0.0,0.0,789304504.0,59663897393.0,41281496792.0,1001290000.0,0.09136510229473238
1612,하이트진로(주),80,2020/12,302461175.0,221435087.0,0.0,0.0,36975393.0,1074278146.0,2223505553.0,46305654.0,0.08838706698006561
1613,하이트진로(주),80,2021/12,370197187.0,179077281.0,0.0,0.0,31476232.0,1093159329.0,2537892111.0,36920576.0,0.06721698923023671
1614,하이트진로(주),80,2022/12,374661597.0,123900624.0,0.0,0.0,34564419.0,1161028375.0,2172409937.0,38615049.0,0.07745281807062553
1615,하이트진로(주),80,2023/12,439966805.0,169693839.0,0.0,0.0,32945788.0,1115875628.0,2242471577.0,50530886.0,0.0828836279613942
1616,하이트진로홀딩스(주),140,2020/12,594396318.0,328945458.0,0.0,0.0,16075159.0,1060384697.0,2844595889.0,64818572.0,0.07019997760829139
1617,하이트진로홀딩스(주),140,2021/12,670413476.0,393996052.0,0.0,0.0,36006018.0,1087375062.0,3148923131.0,53890413.0,0.05062939740990368
1618,하이트진로홀딩스(주),140,2022/12,786873297.0,123900624.0,0.0,0.0,38027598.0,1165416252.0,2779584713.0,60248081.0,0.06615042395356421
1619,하이트진로홀딩스(주),140,2023/12,859975812.0,260603795.0,0.0,0.0,35852957.0,1105136518.0,2874614630.0,79537678.0,0.07097905182563259
1620,한국가스공사(주),36460,2020/12,3110297710.0,2003645000.0,0.0,0.0,-108214918.0,7735155422.0,28174619094.0,712405000.0,0.1393064100242922
1621,한국가스공사(주),36460,2021/12,5841516000.0,1933815170.0,0.0,0.0,402811802.0,9119335806.0,34550566518.0,641960000.0,0.08256368583719116
1622,한국가스공사(주),36460,2022/12,23601077000.0,1957840241.0,0.0,0.0,448239656.0,10410740312.0,52014242784.0,964918000.0,0.037752694721047864
1623,한국가스공사(주),36460,2023/12,14705074000.0,3129666000.0,0.0,0.0,-114445255.0,9826038103.0,47428628235.0,1676234824.0,0.09398706255319673
1624,한국공항(주),5430,2020/12,30000000.0,7572764.0,0.0,0.0,-10348627.0,272534195.0,152819448.0,1910629.0,0.0508514358964914
1625,한국공항(주),5430,2021/12,0.0,0.0,0.0,0.0,-117450.0,290074277.0,93813701.0,1192341.0,inf
1626,한국공항(주),5430,2022/12,0.0,0.0,0.0,0.0,1032095.0,339276429.0,81818614.0,783722.0,inf
1627,한국공항(주),5430,2023/12,0.0,0.0,0.0,0.0,8474601.0,348472902.0,128378638.0,1116026.0,inf
1628,한국내화(주),10040,2020/12,0.0,1577561.0,0.0,0.0,1317114.0,144183886.0,58645134.0,875248.0,0.5548108757759604
1629,한국내화(주),10040,2021/12,10000000.0,12897561.0,0.0,0.0,1691905.0,253862279.0,104085580.0,865655.0,0.03780555492351347
1630,한국내화(주),10040,2022/12,7000000.0,6941463.0,0.0,0.0,228775.0,220343122.0,105655719.0,1062546.0,0.07621481332339368
1631,한국내화(주),10040,2023/12,9500000.0,19400000.0,0.0,0.0,-2102863.0,205716398.0,127475850.0,1544288.0,0.053435570934256056
1632,한국석유공업(주),4090,2020/12,62743769.0,22162760.0,0.0,0.0,7548574.0,144016463.0,172471833.0,2327078.0,0.02740752716437154
1633,한국석유공업(주),4090,2021/12,53741469.0,23882338.0,0.0,0.0,5503006.0,153928587.0,188198136.0,2008395.0,0.0258734411209695
1634,한국석유공업(주),4090,2022/12,103557233.0,0.0,0.0,0.0,2891665.0,163736985.0,183328539.0,3094062.0,0.029877797140446964
1635,한국석유공업(주),4090,2023/12,104787138.0,0.0,0.0,0.0,-1192429.0,177374810.0,176607402.0,4648994.0,0.04436607477532214
1636,한국수출포장공업(주),2200,2020/12,343128.0,0.0,0.0,0.0,2214328.0,252572233.0,56511276.0,127726.0,0.3722400969900445
1637,한국수출포장공업(주),2200,2021/12,885074.0,0.0,0.0,0.0,4436410.0,263358834.0,68488033.0,42102.0,0.047568903843068486
