,회사명,거래소코드,회계년도,유형자산,무형자산,비유동생물자산,기타비유동자산,재고자산,투하자산
1373,에이치디한국조선해양(주),9540,2021/12,9872011979.0,120394874.0,0.0,112078027.0,1554136717.0,11658621597.0
1374,에이치디한국조선해양(주),9540,2022/12,10143112509.0,150556162.0,0.0,674090261.0,2203316626.0,13171075558.0
1375,에이치디한국조선해양(주),9540,2023/12,10503503219.0,177652079.0,0.0,646909404.0,2005664722.0,13333729424.0
1376,에이치디현대건설기계(주),267270,2020/12,744024248.0,105124136.0,0.0,149132659.0,720741141.0,1719022184.0
1377,에이치디현대건설기계(주),267270,2021/12,713684461.0,83988224.0,0.0,186744822.0,1012751993.0,1997169500.0
1378,에이치디현대건설기계(주),267270,2022/12,750154516.0,72205739.0,0.0,155814576.0,1144713350.0,2122888181.0
1379,에이치디현대건설기계(주),267270,2023/12,817299086.0,71935802.0,0.0,109975896.0,1059081536.0,2058292320.0
1380,에이치디현대에너지솔루션(주),322000,2020/12,99604497.0,6243322.0,0.0,2064904.0,109965090.0,217877813.0
1381,에이치디현대에너지솔루션(주),322000,2021/12,114247243.0,6911808.0,0.0,803223.0,186225624.0,308187898.0
1382,에이치디현대에너지솔루션(주),322000,2022/12,119449828.0,7154360.0,0.0,4724476.0,273182424.0,404511088.0
1383,에이치디현대에너지솔루션(주),322000,2023/12,94813336.0,9207009.0,0.0,3059367.0,168208074.0,275287786.0
1384,에이치디현대인프라코어(주),42670,2020/12,1851511569.0,1520040781.0,0.0,121264987.0,1589908086.0,5082725423.0
1385,에이치디현대인프라코어(주),42670,2021/12,1162534800.0,162589677.0,0.0,42089049.0,1077584469.0,2444797995.0
1386,에이치디현대인프라코어(주),42670,2022/12,1156403732.0,165068024.0,0.0,125042371.0,1315174321.0,2761688448.0
1387,에이치디현대인프라코어(주),42670,2023/12,1187873519.0,157818081.0,0.0,114759417.0,1425467666.0,2885918683.0
1388,에이치디현대일렉트릭(주),267260,2020/12,510469691.0,51044506.0,0.0,18525463.0,358593899.0,938633559.0
1389,에이치디현대일렉트릭(주),267260,2021/12,516254305.0,52604426.0,0.0,19442933.0,357079097.0,945380761.0
1390,에이치디현대일렉트릭(주),267260,2022/12,536867989.0,56873584.0,0.0,61968210.0,627806183.0,1283515966.0
1391,에이치디현대일렉트릭(주),267260,2023/12,624252695.0,61443423.0,0.0,41771700.0,849724919.0,1577192737.0
1392,에이치디현대중공업(주),329180,2020/12,6020305589.0,64962107.0,0.0,46351585.0,778986820.0,6910606101.0
1393,에이치디현대중공업(주),329180,2021/12,5986254763.0,79457817.0,0.0,45026196.0,898666745.0,7009405521.0
1394,에이치디현대중공업(주),329180,2022/12,6237402566.0,100465276.0,0.0,383826176.0,1377137503.0,8098831521.0
1395,에이치디현대중공업(주),329180,2023/12,6452067647.0,108419949.0,0.0,372204406.0,1309807342.0,8242499344.0
1396,에이치엘디앤아이한라(주),14790,2020/12,243362668.0,42744685.0,0.0,5562548.0,113403804.0,405073705.0
1397,에이치엘디앤아이한라(주),14790,2021/12,117433465.0,2067336.0,0.0,5211173.0,184641975.0,309353949.0
1398,에이치엘디앤아이한라(주),14790,2022/12,384448815.0,4127891.0,0.0,3390696.0,209897929.0,601865331.0
1399,에이치엘디앤아이한라(주),14790,2023/12,379593136.0,4119240.0,0.0,4237420.0,170849273.0,558799069.0
1400,에이치엘만도(주),204320,2020/12,2039404144.0,121057142.0,0.0,74764283.0,322573148.0,2557798717.0
1401,에이치엘만도(주),204320,2021/12,2193030156.0,105525288.0,0.0,78715819.0,544104985.0,2921376248.0
1402,에이치엘만도(주),204320,2022/12,2116725189.0,132185287.0,0.0,203521820.0,665213256.0,3117645552.0
1403,에이치엘만도(주),204320,2023/12,2175537354.0,168632134.0,0.0,177358291.0,733896016.0,3255423795.0
1404,에이치엘비글로벌(주),3580,2020/12,20501383.0,14839640.0,0.0,618759.0,7233582.0,43193364.0
1405,에이치엘비글로벌(주),3580,2021/12,18635649.0,13230507.0,0.0,924832.0,8039781.0,40830769.0
1406,에이치엘비글로벌(주),3580,2022/12,17724011.0,11531014.0,0.0,551908.0,9754628.0,39561561.0
1407,에이치엘비글로벌(주),3580,2023/12,15876253.0,5263837.0,0.0,1230140.0,14546894.0,36917124.0
1408,에이치엘홀딩스(주),60980,2020/12,267883329.0,38859706.0,0.0,124175173.0,88427039.0,519345247.0
1409,에이치엘홀딩스(주),60980,2021/12,280415749.0,31566063.0,0.0,157489658.0,99558350.0,569029820.0
1410,에이치엘홀딩스(주),60980,2022/12,122399883.0,25905511.0,0.0,165782216.0,128833205.0,442920815.0
1411,에이치엘홀딩스(주),60980,2023/12,142451696.0,19999563.0,0.0,184324156.0,116402378.0,463177793.0
1412,에이치엠엠(주),11200,2020/12,2299924000.0,60453000.0,0.0,3978693000.0,152966000.0,6492036000.0
1413,에이치엠엠(주),11200,2021/12,3200641000.0,42583000.0,0.0,4934256000.0,254153000.0,8431633000.0
1414,에이치엠엠(주),11200,2022/12,4122651000.0,44180000.0,0.0,4816068000.0,325192000.0,9308091000.0
1415,에이치엠엠(주),11200,2023/12,7715909000.0,40838000.0,0.0,3112715000.0,362398000.0,11231860000.0
1416,엔에이치엔(주),181710,2020/12,377920771.0,89433407.0,0.0,50565537.0,48294013.0,566213728.0
1417,엔에이치엔(주),181710,2021/12,388211648.0,94372627.0,0.0,61285262.0,48524936.0,592394473.0
1418,엔에이치엔(주),181710,2022/12,483197922.0,109507845.0,0.0,55190876.0,46606711.0,694503354.0
1419,엔에이치엔(주),181710,2023/12,706341007.0,126938262.0,0.0,121843990.0,66988030.0,1022111289.0
1420,엘아이지넥스원(주),79550,2020/12,743209334.0,126770995.0,0.0,3955329.0,227217745.0,1101153403.0
1421,엘아이지넥스원(주),79550,2021/12,743221909.0,147646729.0,0.0,28501108.0,218623677.0,1137993423.0
1422,엘아이지넥스원(주),79550,2022/12,856228523.0,171498960.0,0.0,92761685.0,230836873.0,1351326041.0
1423,엘아이지넥스원(주),79550,2023/12,893734049.0,188224730.0,0.0,57831861.0,228919620.0,1368710260.0
1424,엘에스에코에너지(주),229640,2020/12,56508730.0,8744127.0,0.0,18627553.0,120134429.0,204014839.0
1425,엘에스에코에너지(주),229640,2021/12,57370020.0,10213672.0,0.0,20385902.0,186305719.0,274275313.0
1426,엘에스에코에너지(주),229640,2022/12,51426103.0,9766036.0,0.0,15341413.0,162586595.0,239120147.0
1427,엘에스에코에너지(주),229640,2023/12,47740975.0,9081649.0,0.0,16493843.0,128761384.0,202077851.0
1428,엘지디스플레이(주),34220,2020/12,20147051000.0,974557000.0,0.0,364766000.0,2170656000.0,23657030000.0
1429,엘지디스플레이(주),34220,2021/12,20558446000.0,1644898000.0,0.0,182446000.0,3350375000.0,25736165000.0
1430,엘지디스플레이(주),34220,2022/12,20946933000.0,1729396000.0,0.0,474664000.0,2872918000.0,26023911000.0
1431,엘지디스플레이(주),34220,2023/12,20200332000.0,1749798000.0,0.0,428003000.0,2527728000.0,24905861000.0
1432,엘지전자(주),66570,2020/12,13973998000.0,2651676000.0,0.0,559756000.0,7447157000.0,24632587000.0
1433,엘지전자(주),66570,2021/12,14700784000.0,2194653000.0,0.0,338152000.0,9754018000.0,26987607000.0
1434,엘지전자(주),66570,2022/12,15831838000.0,2165912000.0,0.0,1081744000.0,9388808000.0,28468302000.0
1435,엘지전자(주),66570,2023/12,16818629000.0,2586153000.0,0.0,866873000.0,9125404000.0,29397059000.0
1436,영보화학(주),14440,2020/12,88759507.0,4742158.0,0.0,1097579.0,13125583.0,107724827.0
1437,영보화학(주),14440,2021/12,89015484.0,5480981.0,0.0,1948907.0,13727303.0,110172675.0
1438,영보화학(주),14440,2022/12,87564548.0,2380754.0,0.0,6351938.0,11683319.0,107980559.0
1439,영보화학(주),14440,2023/12,84491201.0,1967118.0,0.0,4915357.0,10079917.0,101453593.0
1440,영풍제지(주),6740,2020/12,33849305.0,958275.0,0.0,0.0,7189901.0,41997481.0
1441,영풍제지(주),6740,2021/12,33659952.0,709941.0,0.0,125458.0,12645595.0,47140946.0
1442,영풍제지(주),6740,2022/12,40617825.0,569394.0,0.0,130153.0,14228228.0,55545600.0
1443,영풍제지(주),6740,2023/12,42728247.0,2160226.0,0.0,0.0,9231971.0,54120444.0
1444,오씨아이홀딩스(주),10060,2020/12,1710192003.0,33008478.0,0.0,4151537.0,813556519.0,2560908537.0
1445,오씨아이홀딩스(주),10060,2021/12,1617993157.0,30990070.0,0.0,4341182.0,1604699967.0,3258024376.0
1446,오씨아이홀딩스(주),10060,2022/12,1707973720.0,30997831.0,0.0,48407505.0,1892778614.0,3680157670.0
1447,오씨아이홀딩스(주),10060,2023/12,1175944575.0,22568058.0,0.0,8120346.0,1731686350.0,2938319329.0
1448,유니퀘스트(주),77500,2020/12,15686464.0,4217642.0,0.0,0.0,65062807.0,84966913.0
1449,유니퀘스트(주),77500,2021/12,14413096.0,5094826.0,0.0,0.0,103851986.0,123359908.0
1450,유니퀘스트(주),77500,2022/12,14584012.0,4194443.0,0.0,1287117.0,144191678.0,164257250.0
1451,유니퀘스트(주),77500,2023/12,11454923.0,2362935.0,0.0,1756848.0,129801162.0,145375868.0
1452,율촌화학(주),8730,2020/12,374187591.0,18344346.0,0.0,17097.0,53467642.0,446016676.0
1453,율촌화학(주),8730,2021/12,377407279.0,17375733.0,0.0,1844896.0,70262996.0,466890904.0
1454,율촌화학(주),8730,2022/12,382062790.0,15470725.0,0.0,12563386.0,82543235.0,492640136.0
1455,율촌화학(주),8730,2023/12,394986174.0,13616347.0,0.0,7630360.0,73315116.0,489547997.0
1456,인터지스(주),129260,2020/12,112872560.0,4621596.0,0.0,34130723.0,1711380.0,153336259.0
1457,인터지스(주),129260,2021/12,120130980.0,3671116.0,0.0,26932704.0,2362297.0,153097097.0
1458,인터지스(주),129260,2022/12,186076842.0,3705732.0,0.0,27010288.0,2546779.0,219339641.0
1459,인터지스(주),129260,2023/12,184307697.0,3035382.0,0.0,22724173.0,2121138.0,212188390.0
1460,일동제약(주),249420,2020/12,256418752.0,63071750.0,0.0,1078000.0,89226550.0,409795052.0
1461,일동제약(주),249420,2021/12,247789740.0,61100021.0,0.0,979303.0,82587409.0,392456473.0
1462,일동제약(주),249420,2022/12,255316953.0,41593689.0,0.0,1239088.0,98248803.0,396398533.0
1463,일동제약(주),249420,2023/12,239330187.0,36583804.0,0.0,18507735.0,84623479.0,379045205.0
1464,일동홀딩스(주),230,2020/12,310828647.0,124099514.0,0.0,1098000.0,96744018.0,532770179.0
1465,일동홀딩스(주),230,2021/12,301559979.0,113643586.0,0.0,979303.0,90686541.0,506869409.0
1466,일동홀딩스(주),230,2022/12,304867483.0,84069241.0,0.0,696260.0,105256822.0,494889806.0
1467,일동홀딩스(주),230,2023/12,392439102.0,71112375.0,0.0,15753760.0,91166362.0,570471599.0
1468,일성건설(주),13360,2020/12,2926655.0,3217841.0,0.0,8879168.0,13493263.0,28516927.0
1469,일성건설(주),13360,2021/12,4590672.0,1271755.0,0.0,17500520.0,14764411.0,38127358.0
1470,일성건설(주),13360,2022/12,11835891.0,1116527.0,0.0,16984516.0,3036580.0,32973514.0
1471,일성건설(주),13360,2023/12,10805670.0,906474.0,0.0,11112732.0,2741648.0,25566524.0
1472,일신방직(주),3200,2020/12,135682558.0,3493735.0,0.0,3389322.0,101384173.0,243949788.0
1473,일신방직(주),3200,2021/12,165652281.0,4592246.0,0.0,3564576.0,149666774.0,323475877.0
1474,일신방직(주),3200,2022/12,147934841.0,3968135.0,0.0,3980414.0,161074678.0,316958068.0
1475,일신방직(주),3200,2023/12,136532967.0,5107493.0,0.0,2030792.0,138866723.0,282537975.0
1476,일양약품(주),7570,2020/12,185671127.0,59401008.0,0.0,294474.0,48589742.0,293956351.0
1477,일양약품(주),7570,2021/12,197309416.0,65163772.0,0.0,1265593.0,41190377.0,304929158.0
1478,일양약품(주),7570,2022/12,198018967.0,74898136.0,0.0,1366739.0,61370154.0,335653996.0
1479,일양약품(주),7570,2023/12,198628481.0,75525032.0,0.0,849558.0,61724677.0,336727748.0
1480,일정실업(주),8500,2020/12,21827097.0,590802.0,0.0,580466.0,8427522.0,31425887.0
1481,일정실업(주),8500,2021/12,20911146.0,619396.0,0.0,401687.0,8824134.0,30756363.0
1482,일정실업(주),8500,2022/12,16366099.0,270283.0,0.0,326888.0,5969214.0,22932484.0
1483,일정실업(주),8500,2023/12,14989431.0,262361.0,0.0,0.0,4887434.0,20139226.0
1484,일진다이아몬드(주),81000,2020/12,70947147.0,2122799.0,0.0,4018747.0,35612832.0,112701525.0
1485,일진다이아몬드(주),81000,2021/12,85211766.0,3601815.0,0.0,4277617.0,45297478.0,138388676.0
1486,일진다이아몬드(주),81000,2022/12,89683063.0,2846957.0,0.0,3709860.0,40614484.0,136854364.0
1487,일진다이아몬드(주),81000,2023/12,87052055.0,2645405.0,0.0,3244483.0,40952263.0,133894206.0
1488,일진전기(주),103590,2020/12,366245168.0,3078401.0,0.0,2389498.0,93535864.0,465248931.0
1489,일진전기(주),103590,2021/12,362399126.0,8429544.0,0.0,2275715.0,141819007.0,514923392.0
1490,일진전기(주),103590,2022/12,372443557.0,8497978.0,0.0,1240868.0,133624760.0,515807163.0
1491,일진전기(주),103590,2023/12,388609947.0,4992820.0,0.0,2356504.0,146070405.0,542029676.0
1492,일진홀딩스(주),15860,2020/12,458154849.0,6186625.0,0.0,6647162.0,135113554.0,606102190.0
1493,일진홀딩스(주),15860,2021/12,472833539.0,12167747.0,0.0,6343942.0,192912507.0,684257735.0
1494,일진홀딩스(주),15860,2022/12,502951327.0,11614750.0,0.0,6563959.0,181024141.0,702154177.0
1495,일진홀딩스(주),15860,2023/12,515092149.0,8516359.0,0.0,6805623.0,191327510.0,721741641.0
1496,전방(주),950,2020/12,137168453.0,173886.0,0.0,0.0,16937485.0,154279824.0
1497,전방(주),950,2021/12,85384841.0,173056.0,0.0,0.0,25841406.0,111399303.0
1498,전방(주),950,2022/12,77076101.0,172657.0,0.0,81209.0,38857814.0,116187781.0
1499,전방(주),950,2023/12,68820898.0,172369.0,0.0,0.0,27361713.0,96354980.0
1500,제이더블유생명과학(주),234080,2020/12,135216617.0,4809708.0,0.0,499859.0,16786176.0,157312360.0
1501,제이더블유생명과학(주),234080,2021/12,136955718.0,4360510.0,0.0,839489.0,21077086.0,163232803.0
1502,제이더블유생명과학(주),234080,2022/12,131383824.0,3583125.0,0.0,4722316.0,22066609.0,161755874.0
1503,제이더블유생명과학(주),234080,2023/12,124486836.0,3174744.0,0.0,5153109.0,23398610.0,156213299.0
1504,제이더블유중외제약(주),1060,2020/12,183719907.0,17666148.0,0.0,3620000.0,101197789.0,306203844.0
1505,제이더블유중외제약(주),1060,2021/12,116113868.0,21473082.0,0.0,3098226.0,102527604.0,243212780.0
1506,제이더블유중외제약(주),1060,2022/12,120295489.0,16266195.0,0.0,2752626.0,111668427.0,250982737.0
1507,제이더블유중외제약(주),1060,2023/12,129055080.0,28951954.0,0.0,28930489.0,106091354.0,293028877.0
1508,제이더블유홀딩스(주),96760,2020/12,365483159.0,65306743.0,0.0,13350927.0,150696408.0,594837237.0
1509,제이더블유홀딩스(주),96760,2021/12,308712700.0,65608412.0,0.0,14202792.0,146471457.0,534995361.0
1510,제이더블유홀딩스(주),96760,2022/12,350555107.0,59020231.0,0.0,9077499.0,150683354.0,569336191.0
1511,제이더블유홀딩스(주),96760,2023/12,380150823.0,63717562.0,0.0,30709467.0,147589523.0,622167375.0
1512,제일약품(주),271980,2020/12,115547198.0,4095369.0,0.0,0.0,109310619.0,228953186.0
1513,제일약품(주),271980,2021/12,125709643.0,3762338.0,0.0,0.0,102457666.0,231929647.0
1514,제일약품(주),271980,2022/12,138402417.0,9381751.0,0.0,3273500.0,99150809.0,250208477.0
1515,제일약품(주),271980,2023/12,137040757.0,12880971.0,0.0,3273500.0,109768045.0,262963273.0
1516,제일파마홀딩스(주),2620,2020/12,170478767.0,4117781.0,0.0,0.0,124150479.0,298747027.0
1517,제일파마홀딩스(주),2620,2021/12,212965050.0,3781277.0,0.0,0.0,114242904.0,330989231.0
1518,제일파마홀딩스(주),2620,2022/12,233120075.0,9472328.0,0.0,3273500.0,113265718.0,359131621.0
1519,제일파마홀딩스(주),2620,2023/12,228862356.0,13093230.0,0.0,3273500.0,125280103.0,370509189.0
1520,조광페인트(주),4910,2020/12,181557191.0,2112193.0,0.0,1494006.0,43664087.0,228827477.0
1521,조광페인트(주),4910,2021/12,178945314.0,1861989.0,0.0,1021391.0,53177398.0,235006092.0
1522,조광페인트(주),4910,2022/12,200540831.0,2049397.0,0.0,1071538.0,57856704.0,261518470.0
1523,조광페인트(주),4910,2023/12,207065282.0,3673032.0,0.0,1930016.0,47070120.0,259738450.0
1524,지에스건설(주),6360,2020/12,1426773671.0,397515838.0,0.0,528831799.0,1430061358.0,3783182666.0
1525,지에스건설(주),6360,2021/12,1543377019.0,353725967.0,0.0,498563559.0,1477099763.0,3872766308.0
1526,지에스건설(주),6360,2022/12,1819806155.0,385457066.0,0.0,517102329.0,1499922465.0,4222288015.0
1527,지에스건설(주),6360,2023/12,2256205699.0,424393560.0,0.0,471924572.0,1338666209.0,4491190040.0
1528,진양산업(주),3780,2020/12,36775045.0,1023453.0,0.0,658058.0,4956836.0,43413392.0
1529,진양산업(주),3780,2021/12,45070804.0,1022917.0,0.0,503728.0,5499846.0,52097295.0
1530,진양산업(주),3780,2022/12,45424051.0,1022048.0,0.0,1272002.0,6251657.0,53969758.0
1531,진양산업(주),3780,2023/12,40894519.0,1732684.0,0.0,1049465.0,5906367.0,49583035.0
1532,진양폴리우레탄(주),10640,2020/12,34416624.0,0.0,0.0,560282.0,2695923.0,37672829.0
1533,진양폴리우레탄(주),10640,2021/12,34188847.0,1046.0,0.0,1480267.0,2557697.0,38227857.0
1534,진양폴리우레탄(주),10640,2022/12,34187162.0,501660.0,0.0,93084.0,2700394.0,37482300.0
1535,진양폴리우레탄(주),10640,2023/12,39102330.0,501257.0,0.0,206803.0,2869923.0,42680313.0
1536,참엔지니어링(주),9310,2020/12,28619285.0,4766308.0,0.0,1087839.0,23085861.0,57559293.0
1537,참엔지니어링(주),9310,2021/12,31670860.0,2258960.0,0.0,688873.0,6740552.0,41359245.0
1538,참엔지니어링(주),9310,2022/12,27620298.0,1748376.0,0.0,1173207.0,6065849.0,36607730.0
1539,참엔지니어링(주),9310,2023/12,26802190.0,1911964.0,0.0,835730.0,7243548.0,36793432.0
1540,케이씨그린홀딩스(주),9440,2020/12,262121525.0,6977321.0,0.0,4870390.0,37239284.0,311208520.0
1541,케이씨그린홀딩스(주),9440,2021/12,261780587.0,7226145.0,0.0,3316547.0,37838733.0,310162012.0
1542,케이씨그린홀딩스(주),9440,2022/12,253574428.0,5741497.0,0.0,6232104.0,45610664.0,311158693.0
1543,케이씨그린홀딩스(주),9440,2023/12,164754527.0,3148319.0,0.0,10539962.0,39088573.0,217531381.0
1544,케이씨코트렐(주),119650,2020/12,39874048.0,2758687.0,0.0,249150.0,22445563.0,65327448.0
1545,케이씨코트렐(주),119650,2021/12,6136859.0,2435230.0,0.0,136824.0,19464514.0,28173427.0
1546,케이씨코트렐(주),119650,2022/12,4177065.0,1789476.0,0.0,78448.0,25990810.0,32035799.0
1547,케이씨코트렐(주),119650,2023/12,2636013.0,1355181.0,0.0,44152.0,19877511.0,23912857.0
1548,케이지모빌리티(주),3620,2020/12,939096382.0,209931257.0,0.0,9769593.0,192365295.0,1351162527.0
1549,케이지모빌리티(주),3620,2021/12,1191589568.0,175723681.0,0.0,4639247.0,155736354.0,1527688850.0
1550,케이지모빌리티(주),3620,2022/12,1149726517.0,164107088.0,0.0,11021834.0,253331386.0,1578186825.0
1551,케이지모빌리티(주),3620,2023/12,1242505137.0,186916814.0,0.0,9708115.0,565871096.0,2005001162.0
1552,케이피엑스케미칼(주),25000,2020/12,159426978.0,5466060.0,0.0,0.0,65606731.0,230499769.0
1553,케이피엑스케미칼(주),25000,2021/12,194142749.0,5925511.0,0.0,0.0,115549543.0,315617803.0
1554,케이피엑스케미칼(주),25000,2022/12,231437962.0,6637358.0,0.0,5401152.0,112198400.0,355674872.0
1555,케이피엑스케미칼(주),25000,2023/12,236398064.0,8224628.0,0.0,5599998.0,112052184.0,362274874.0
1556,케이피엑스홀딩스(주),92230,2020/12,398618918.0,13582238.0,0.0,0.0,78697231.0,490898387.0
1557,케이피엑스홀딩스(주),92230,2021/12,446879724.0,13917859.0,0.0,0.0,128314934.0,589112517.0
1558,케이피엑스홀딩스(주),92230,2022/12,512140724.0,16252947.0,0.0,5915262.0,127745528.0,662054461.0
1559,케이피엑스홀딩스(주),92230,2023/12,527489814.0,20579502.0,0.0,6012572.0,126229853.0,680311741.0
1560,코스모화학(주),5420,2020/12,447275765.0,3082146.0,0.0,968836.0,55102565.0,506429312.0
1561,코스모화학(주),5420,2021/12,429056689.0,2500859.0,0.0,580366.0,99664851.0,531802765.0
1562,코스모화학(주),5420,2022/12,451023119.0,2215269.0,0.0,2136098.0,110353935.0,565728421.0
1563,코스모화학(주),5420,2023/12,653163854.0,3393903.0,0.0,1931328.0,212236784.0,870725869.0
1564,코오롱글로벌(주),3070,2020/12,413163957.0,64761158.0,0.0,205740125.0,173348943.0,857014183.0
1565,코오롱글로벌(주),3070,2021/12,402241839.0,61502718.0,0.0,203109951.0,136614222.0,803468730.0
1566,코오롱글로벌(주),3070,2022/12,223081053.0,16075610.0,0.0,84739515.0,63071678.0,386967856.0
1567,코오롱글로벌(주),3070,2023/12,244399465.0,14537653.0,0.0,56236632.0,121193842.0,436367592.0
1568,코웨이(주),21240,2020/12,1225129331.0,31473999.0,0.0,640696861.0,134014470.0,2031314661.0
1569,코웨이(주),21240,2021/12,1159916138.0,35077142.0,0.0,1156465460.0,234950130.0,2586408870.0
1570,코웨이(주),21240,2022/12,1051237149.0,47596714.0,0.0,1549767955.0,253684072.0,2902285890.0
1571,코웨이(주),21240,2023/12,1019094495.0,40669605.0,0.0,1853646706.0,197907526.0,3111318332.0
1572,쿠쿠홀딩스(주),192400,2020/12,28342299.0,1900384.0,0.0,1602679.0,47680810.0,79526172.0
1573,쿠쿠홀딩스(주),192400,2021/12,53153480.0,2034580.0,0.0,2179781.0,68962824.0,126330665.0
1574,쿠쿠홀딩스(주),192400,2022/12,72013547.0,2090004.0,0.0,11407630.0,95876867.0,181388048.0
1575,쿠쿠홀딩스(주),192400,2023/12,93544025.0,2260656.0,0.0,14275688.0,75677444.0,185757813.0
1576,태경케미컬(주),6890,2020/12,36429463.0,419782.0,0.0,677033.0,1589426.0,39115704.0
1577,태경케미컬(주),6890,2021/12,41569497.0,445575.0,0.0,331568.0,1826051.0,44172691.0
1578,태경케미컬(주),6890,2022/12,44435081.0,652308.0,0.0,1063916.0,2701234.0,48852539.0
1579,태경케미컬(주),6890,2023/12,58008515.0,704170.0,0.0,453636.0,2875806.0,62042127.0
1580,태림포장(주),11280,2020/12,420323591.0,2974090.0,0.0,0.0,17261411.0,440559092.0
1581,태림포장(주),11280,2021/12,415881900.0,4369759.0,0.0,0.0,34441877.0,454693536.0
1582,태림포장(주),11280,2022/12,445256289.0,4554741.0,0.0,7187.0,34697854.0,484516071.0
1583,태림포장(주),11280,2023/12,473337948.0,4978178.0,0.0,5803187.0,34672695.0,518792008.0
1584,태평양물산(주),7980,2020/12,189555130.0,3336912.0,0.0,12080332.0,182656804.0,387629178.0
1585,태평양물산(주),7980,2021/12,192745837.0,2882999.0,0.0,15239396.0,241042233.0,451910465.0
1586,태평양물산(주),7980,2022/12,194770253.0,2576610.0,0.0,16902392.0,229932539.0,444181794.0
1587,태평양물산(주),7980,2023/12,194469025.0,2245521.0,0.0,16847494.0,194334624.0,407896664.0
1588,팜젠사이언스(주),4720,2020/12,17214389.0,1936351.0,0.0,3198.0,16419653.0,35573591.0
1589,팜젠사이언스(주),4720,2021/12,34901624.0,4434117.0,0.0,5419.0,15224712.0,54565872.0
1590,팜젠사이언스(주),4720,2022/12,42443807.0,6177588.0,0.0,4053.0,20900197.0,69525645.0
1591,팜젠사이언스(주),4720,2023/12,41272572.0,6417831.0,0.0,10605.0,20713291.0,68414299.0
1592,팬오션(주),28670,2020/12,3873047000.0,6639000.0,0.0,2926000.0,57221000.0,3939833000.0
1593,팬오션(주),28670,2021/12,4963289000.0,6455000.0,0.0,2818000.0,108223000.0,5080785000.0
1594,팬오션(주),28670,2022/12,5444060000.0,7197000.0,0.0,21378000.0,129057000.0,5601692000.0
1595,팬오션(주),28670,2023/12,5840572000.0,10690000.0,0.0,27201000.0,119169000.0,5997632000.0
1596,평화산업(주),90080,2020/12,82664241.0,1005836.0,0.0,15195.0,33587554.0,117272826.0
1597,평화산업(주),90080,2021/12,86279371.0,995358.0,0.0,15195.0,37321756.0,124611680.0
1598,평화산업(주),90080,2022/12,93804315.0,1040547.0,0.0,15195.0,39347333.0,134207390.0
1599,평화산업(주),90080,2023/12,89337749.0,872627.0,0.0,0.0,34900265.0,125110641.0
1600,평화홀딩스(주),10770,2020/12,160937854.0,3828332.0,0.0,362108.0,75093790.0,240222084.0
1601,평화홀딩스(주),10770,2021/12,159636473.0,2460486.0,0.0,27855.0,83494707.0,245619521.0
1602,평화홀딩스(주),10770,2022/12,175524458.0,2206228.0,0.0,2063956.0,79238172.0,259032814.0
1603,평화홀딩스(주),10770,2023/12,156879478.0,1923371.0,0.0,1645216.0,67266965.0,227715030.0
1604,포스코스틸리온(주),58430,2020/12,154834791.0,3200259.0,0.0,0.0,97229278.0,255264328.0
1605,포스코스틸리온(주),58430,2021/12,136751797.0,3150465.0,0.0,3496065.0,162456859.0,305855186.0
1606,포스코스틸리온(주),58430,2022/12,131470913.0,3331303.0,0.0,9597927.0,132588237.0,276988380.0
1607,포스코스틸리온(주),58430,2023/12,132829631.0,3324006.0,0.0,5641201.0,133797885.0,275592723.0
1608,포스코홀딩스(주),5490,2020/12,29400141332.0,3545539063.0,0.0,484620450.0,9051790403.0,42482091248.0
1609,포스코홀딩스(주),5490,2021/12,29596698065.0,3430340191.0,0.0,534781665.0,15215098404.0,48776918325.0
1610,포스코홀딩스(주),5490,2022/12,31781196297.0,4395963784.0,0.0,743345218.0,15472417125.0,52392922424.0
1611,포스코홀딩스(주),5490,2023/12,35206248344.0,4311612484.0,0.0,716947515.0,13825514289.0,54060322632.0
1612,하이트진로(주),80,2020/12,1997339334.0,144299682.0,0.0,85416831.0,187799638.0,2414855485.0
1613,하이트진로(주),80,2021/12,1953512920.0,130550443.0,0.0,76400562.0,187548130.0,2348012055.0
1614,하이트진로(주),80,2022/12,1924907543.0,122536536.0,0.0,73885620.0,226020083.0,2347349782.0
1615,하이트진로(주),80,2023/12,1934102349.0,114372622.0,0.0,73500491.0,268110091.0,2390085553.0
1616,하이트진로홀딩스(주),140,2020/12,2002790241.0,14565089.0,0.0,85982821.0,189394048.0,2292732199.0
1617,하이트진로홀딩스(주),140,2021/12,1958861574.0,14755956.0,0.0,76917691.0,190633236.0,2241168457.0
1618,하이트진로홀딩스(주),140,2022/12,1929333199.0,14212052.0,0.0,74353880.0,227109773.0,2245008904.0
1619,하이트진로홀딩스(주),140,2023/12,1938661762.0,13519049.0,0.0,73920092.0,269435227.0,2295536130.0
1620,한국가스공사(주),36460,2020/12,23134144048.0,1594712052.0,0.0,281855202.0,1390282556.0,26400993858.0
1621,한국가스공사(주),36460,2021/12,23580754371.0,1745694999.0,0.0,1534333293.0,3582844679.0,30443627342.0
1622,한국가스공사(주),36460,2022/12,23293801160.0,1705791298.0,0.0,8495594158.0,7622624303.0,41117810919.0
1623,한국가스공사(주),36460,2023/12,22351509182.0,1552715175.0,0.0,12030548875.0,5043153970.0,40977927202.0
